Record Date,Creditor Agency Name,Agency ID,Agency Site Type Code,Agency Site ID,Agency Site Name,Source Agency Alpha,Source Agency Numeric,Source Agency Site ID,Agency Name,Payment Agency ID,Agency Type Code,Payment Source Description,Payment Source Code,Payment Category Description,Payment Type Description,Payment Type Code,Payment Type ID,Debt Type Code,Debt Type Description,Taxable Indicator,Total Gross Amount,Total Net Amount,Total Gross Count,Total Net Count,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-10-01,Bureau of the Fiscal Service,83,Federal,332O,33-2O-DMSOC EAST,33,51,2O,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,738.14,738.14,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332M,33-2M-DEBT MANAGEMENT OPERATIONS CENTER,33,O3,2M,Oregon Dept of Revenue - SRP,253,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,320.54,320.54,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332M,33-2M-DEBT MANAGEMENT OPERATIONS CENTER,33,M2,2M,State of Maryland - SRP,233,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,525.37,525.37,4,4,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332M,33-2M-DEBT MANAGEMENT OPERATIONS CENTER,33,90,2M,Dept. of Transportation,172,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,110.58,110.58,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332M,33-2M-DEBT MANAGEMENT OPERATIONS CENTER,33,71,2M,Department of Health & Human Svcs,153,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,50.00,50.00,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332M,33-2M-DEBT MANAGEMENT OPERATIONS CENTER,33,51,2M,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,7314.37,7111.32,37,36,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332M,33-2M-DEBT MANAGEMENT OPERATIONS CENTER,33,51,2M,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,3552.23,3390.93,20,19,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332M,33-2M-DEBT MANAGEMENT OPERATIONS CENTER,33,46,2M,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,383.66,383.66,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332M,33-2M-DEBT MANAGEMENT OPERATIONS CENTER,33,27,2M,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,4079.57,4079.57,50,50,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332M,33-2M-DEBT MANAGEMENT OPERATIONS CENTER,33,27,2M,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA Check,SC,11,FN,FEDERAL NON-TAX,N,434.81,434.81,3,3,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332L,33-2L-DMSOC EAST,33,18,2L,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,494.68,494.68,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332K,33-2K-DEBT MANAGEMENT SERVICING CENTER,33,27,2K,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,339.75,339.75,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332E,33-2E-DEBT MANAGEMENT SERVICING CENTER,33,68,2E,U.S. Nuclear Regulatory Commission,149,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,237.94,237.94,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332E,33-2E-DEBT MANAGEMENT SERVICING CENTER,33,51,2E,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,495.12,495.12,8,8,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332E,33-2E-DEBT MANAGEMENT SERVICING CENTER,33,47,2E,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,179.91,179.91,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332E,33-2E-DEBT MANAGEMENT SERVICING CENTER,33,1C,2E,Department of Homeland Security,21,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,196.76,196.76,3,3,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332D,33-2D-DEBT MANAGEMENT SERVICING CENTER,33,84,2D,Bureau of Indian Affairs,166,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,490.49,490.49,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3327,33-27-DEBT MANAGEMENT SERVICING CENTER,33,95,27,Dept. of Transportation,177,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,4962.48,4962.48,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3325,33-25-DEBT MANAGEMENT SERVICING CENTER,33,36,25,Dept of Health and Human Services,86,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,FN,FEDERAL NON-TAX,N,305.05,305.05,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3325,33-25-DEBT MANAGEMENT SERVICING CENTER,33,35,25,General Services Administration,85,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,3504.98,3504.98,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3325,33-25-DEBT MANAGEMENT SERVICING CENTER,33,35,25,General Services Administration,85,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,FN,FEDERAL NON-TAX,N,86.95,86.95,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3323,33-23-DEBT MANAGEMENT SERVICING CENTER,33,27,23,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,319.65,319.65,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3323,33-23-DEBT MANAGEMENT SERVICING CENTER,33,18,23,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,290.03,290.03,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3320,33-20-DEBT MANAGEMENT SERVICING CENTER,33,51,20,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,3510.00,3510.00,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3320,33-20-DEBT MANAGEMENT SERVICING CENTER,33,27,20,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,782.90,782.90,4,4,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3320,33-20-DEBT MANAGEMENT SERVICING CENTER,33,18,20,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,425.79,425.79,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331Z,33-1Z-DEBT MANAGEMENT SERVICING CENTER,33,27,1Z,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,244.05,244.05,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331T,33-1T-DEBT MANAGEMENT SERVICING CENTER,33,18,1T,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,287.71,287.71,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331S,33-1S-DEBT MANAGEMENT SERVICING CENTER,33,51,1S,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,0.00,-5613.97,0,-1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331R,33-1R-DEBT MANAGEMENT SERVICING CENTER,33,27,1R,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA Check,SC,11,FN,FEDERAL NON-TAX,N,228.95,228.95,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331Q,33-1Q-DEBT MANAGEMENT SERVICING CENTER,33,27,1Q,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,279.75,279.75,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331Q,33-1Q-DEBT MANAGEMENT SERVICING CENTER,33,18,1Q,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,843.29,388.98,2,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331N,33-1N-DEBT MANAGEMENT SERVICING CENTER,33,27,1N,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,2866.87,2866.87,11,11,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331H,33-1H-DEBT MANAGEMENT SERVICING CENTER,33,27,1H,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,316.35,316.35,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331F,33-1F-DEBT MANAGEMENT SERVICING CENTER,33,51,1F,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,459.35,459.35,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331F,33-1F-DEBT MANAGEMENT SERVICING CENTER,33,27,1F,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,300.30,300.30,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331E,33-1E-DEBT MANAGEMENT SERVICING CENTER,33,V2,1E,Virginia Dept of Taxation - SRP,281,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,92.00,92.00,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331E,33-1E-DEBT MANAGEMENT SERVICING CENTER,33,O3,1E,Oregon Dept of Revenue - SRP,253,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,132.49,132.49,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331E,33-1E-DEBT MANAGEMENT SERVICING CENTER,33,K1,1E,Kansas Dept of Administration - SRP,220,State,State Vendor,NSV,NTDO,State Vendor,NS,5,FN,FEDERAL NON-TAX,N,77.99,77.99,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331E,33-1E-DEBT MANAGEMENT SERVICING CENTER,33,51,1E,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,9241.59,9241.59,7,7,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331E,33-1E-DEBT MANAGEMENT SERVICING CENTER,33,51,1E,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,3641.07,3641.07,7,7,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331E,33-1E-DEBT MANAGEMENT SERVICING CENTER,33,40,1E,US Department of Labor,115,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,2416.68,2416.68,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331E,33-1E-DEBT MANAGEMENT SERVICING CENTER,33,27,1E,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,8098.50,8098.50,43,43,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331E,33-1E-DEBT MANAGEMENT SERVICING CENTER,33,18,1E,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,1411.05,1411.05,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331A,33-1A-DEBT MANAGEMENT SERVICING CENTER,33,O3,1A,Oregon Dept of Revenue - SRP,253,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,428.78,428.78,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331A,33-1A-DEBT MANAGEMENT SERVICING CENTER,33,K2,1A,Commonwealth of Kentucky - SRP,221,State,State Vendor,NSV,NTDO,State Vendor,NS,5,FN,FEDERAL NON-TAX,N,52116.37,52116.37,81,81,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331A,33-1A-DEBT MANAGEMENT SERVICING CENTER,33,51,1A,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,3261.05,3261.05,5,5,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331A,33-1A-DEBT MANAGEMENT SERVICING CENTER,33,36,1A,Dept of Health and Human Services,86,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,447.17,447.17,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331A,33-1A-DEBT MANAGEMENT SERVICING CENTER,33,27,1A,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,4657.78,4657.78,37,37,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331A,33-1A-DEBT MANAGEMENT SERVICING CENTER,33,27,1A,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA Check,SC,11,FN,FEDERAL NON-TAX,N,176.55,176.55,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331A,33-1A-DEBT MANAGEMENT SERVICING CENTER,33,1W,1A,Department of Justice,40,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,0.00,-441.21,0,-1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331A,33-1A-DEBT MANAGEMENT SERVICING CENTER,33,18,1A,Office of Personnel Management,17,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,611.18,611.18,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331A,33-1A-DEBT MANAGEMENT SERVICING CENTER,33,10,1A,Department of the Treasury / BPD,10,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,538.72,538.72,3,3,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,331A,33-1A-DEBT MANAGEMENT SERVICING CENTER,33,04,1A,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,FN,FEDERAL NON-TAX,N,1643.63,942.23,11,9,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3318,33-18-DEBT MANAGEMENT SERVICING CENTER,33,46,18,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,FN,FEDERAL NON-TAX,N,43.19,43.19,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3318,33-18-DEBT MANAGEMENT SERVICING CENTER,33,27,18,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,305.25,305.25,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3317,33-17-DEBT MANAGEMENT SERVICING CENTER,33,51,17,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,2262.34,2262.34,4,4,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3317,33-17-DEBT MANAGEMENT SERVICING CENTER,33,51,17,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,7084.16,7084.16,8,8,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3317,33-17-DEBT MANAGEMENT SERVICING CENTER,33,47,17,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,237.50,237.50,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3317,33-17-DEBT MANAGEMENT SERVICING CENTER,33,27,17,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,25740.13,25740.13,192,192,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3317,33-17-DEBT MANAGEMENT SERVICING CENTER,33,27,17,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA Check,SC,11,FN,FEDERAL NON-TAX,N,194.50,194.50,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3317,33-17-DEBT MANAGEMENT SERVICING CENTER,33,18,17,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,317.00,317.00,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3315,33-15-DEBT MANAGEMENT SERVICING CENTER,33,26,15,U.S. Customs & Border Protection,50,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,2040.22,2040.22,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3310,33-10-DEBT MANAGEMENT SERVICING CENTER,33,18,10,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,65.26,65.26,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330Y,33-0Y-DEBT MANAGEMENT SERVICING CENTER,33,46,0Y,Farm Service Agency,121,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,715.72,715.72,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330Y,33-0Y-DEBT MANAGEMENT SERVICING CENTER,33,27,0Y,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,452.85,452.85,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330V,33-0V-DEBT MANAGEMENT SERVICING CENTER,33,90,0V,Dept. of Transportation,172,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,142.55,142.55,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330V,33-0V-DEBT MANAGEMENT SERVICING CENTER,33,82,0V,Department of the Interior,164,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,2059.49,2059.49,13,13,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330V,33-0V-DEBT MANAGEMENT SERVICING CENTER,33,51,0V,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,2203.63,2203.63,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330V,33-0V-DEBT MANAGEMENT SERVICING CENTER,33,51,0V,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,747.55,747.55,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330V,33-0V-DEBT MANAGEMENT SERVICING CENTER,33,47,0V,USDA National Finance Center,122,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,1658.47,1658.47,9,9,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330V,33-0V-DEBT MANAGEMENT SERVICING CENTER,33,27,0V,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,1569.86,1569.86,9,9,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330V,33-0V-DEBT MANAGEMENT SERVICING CENTER,33,18,0V,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,252.54,252.54,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330R,33-0R-DEBT MANAGEMENT SERVICING CENTER,33,27,0R,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,314.05,314.05,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330N,33-0N-DEBT MANAGEMENT SERVICING CENTER,33,51,0N,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,1768.19,1768.19,4,4,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330N,33-0N-DEBT MANAGEMENT SERVICING CENTER,33,51,0N,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,1117.41,1117.41,3,3,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330N,33-0N-DEBT MANAGEMENT SERVICING CENTER,33,27,0N,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,1203.61,1203.61,12,12,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,330M,33-0M-DEBT MANAGEMENT SERVICING CENTER,33,51,0M,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,234.98,234.98,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L7,04-L7-TOMAH VAMC 676,04,36,L7,Dept of Health and Human Services,86,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,FN,FEDERAL NON-TAX,N,27.00,27.00,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L7,04-L7-TOMAH VAMC 676,04,27,L7,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,1125.20,1125.20,10,10,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L6,04-L6-MADISON VAMC 607,04,51,L6,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,122.07,122.07,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L6,04-L6-MADISON VAMC 607,04,51,L6,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,593.16,593.16,2,2,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L6,04-L6-MADISON VAMC 607,04,27,L6,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,3512.87,3512.87,24,24,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L5,04-L5-IRON MOUNTAIN VAMC 585,04,27,L5,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,941.25,941.25,8,8,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L5,04-L5-IRON MOUNTAIN VAMC 585,04,04,L5,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,133.04,133.04,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L4,04-L4-HINES VAMC 578,04,27,L4,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,5743.08,5743.08,39,39,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L4,04-L4-HINES VAMC 578,04,27,L4,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA Check,SC,11,FN,FEDERAL NON-TAX,N,79.49,79.49,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L4,04-L4-HINES VAMC 578,04,21,L4,Railroad Retirement Board,45,Federal,Railroad Benefit,RRB,TDO,RRB EFT,RE,9,FN,FEDERAL NON-TAX,N,105.16,105.16,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L4,04-L4-HINES VAMC 578,04,18,L4,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,424.81,424.81,1,1,2023,1,2022,4,10,01
2022-10-01,Department of Veterans Affairs,4,Federal,04L4,04-L4-HINES VAMC 578,04,12,L4,Defense Finance and Accounting Svc.,11,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,1559.00,1559.00,9,9,2023,1,2022,4,10,01
